PRICE,BEDS,BATH,PROPERTYSQFT
10500000,5,6,2184.207862
2990000,3,2,1721
440000,2,1,2184.207862
650000,3,2.3738608579684373,2184.207862
600000,2,2,2184.207862
1895000,5,4,2184.207862
160000,3,1,2184.207862
3500000,30,20,18400
599900,3,2,1534
2499000,7,4,2184.207862
1850000,7,3,2240
888000,3,2,1700
500000,3,2.3738608579684373,2184.207862
1995000,1,2,910
495000,2,3,1200
599000,3,2,1690
178000,3,1,719
279900,1,1,850
9000000,3,2.3738608579684373,2184.207862
119000,3,1,2184.207862
935000,2,2,1150
750000,3,2,1260
318000,3,1,450
3399000,7,2.3738608579684373,3446
528000,2,2,2184.207862
7800000,7,8,7200
199888,1,1,2184.207862
5950000,6,5,2184.207862
315000,2,1,1000
119000,3,1,2184.207862
899000,1,1,2184.207862
2050000,4,2,1760
615000,2,1,733
178000,3,1,719
279900,1,1,850
385000,3,1,440
209000,1,1,650
259000,3,1,590
695000,1,1,2184.207862
1980000,3,3,3536
1950000,2,2,2184.207862
1595000,4,2,2627
919000,6,3,1760
285000,3,2.3738608579684373,2184.207862
499000,3,2,1200
359000,2,1,850
771770,2,2,710
3550000,3,2,2693
9750000,8,7,7228
4395000,6,4,2700
695000,1,2,2184.207862
1398000,4,2,2184.207862
1950000,2,2,2184.207862
285000,3,2.3738608579684373,2184.207862
1595000,4,2,2627
645000,3,1,419
859000,6,3,2184.207862
771770,2,2,710
19500000,5,7,2184.207862
1250000,2,2,1434
449000,2,1,2184.207862
7990000,5,4,5202
3950000,2,2,2184.207862
1399000,4,4,2049
7750000,3,3,2184.207862
1049000,4,3,2400
995000,4,3,2000
3195000,3,3,2184.207862
360000,2,2,2184.207862
750000,3,2,1600
18000000,6,6,2184.207862
300000,1,1,800
675888,3,1,1662
4400000,3,2.3738608579684373,2400
215000,1,1,2184.207862
7990000,5,4,5202
250000,3,1,2184.207862
2749000,3,6,4480
860000,3,2,2000
1195000,1,1,713
825000,3,2,1400
295000,2,1,2184.207862
999000,1,2,1150
599000,1,1,2184.207862
860000,3,2,2000
1195000,1,1,713
1169900,6,4,2310
2795000,6,6,3600
6250000,4,2,4500
2099000,3,6,3520
339000,1,1,2184.207862
255000,1,1,2184.207862
140000,3,1,2184.207862
240000,3,1,500
1775000,2,2,2184.207862
1195000,2,2,650
699000,3,2,2040
4150000,2,2,2184.207862
1398000,9,6,4440
299000,3,1,650
500000,3,1,450
450888,1,1,2184.207862
298000,1,1,790
230000,1,1,2184.207862
748000,2,2,713
15500000,4,6,2184.207862
6850000,4,4,2184.207862
735000,3,2,2350
229999,1,1,2184.207862
100000,3,1,445
385000,1,1,2184.207862
458000,2,1,2184.207862
3750000,2,2,2300
3100000,2,2,2184.207862
595000,3,1,2184.207862
470000,2,1,2184.207862
399999,2,1,1056
599000,4,2,1665
18950000,4,4,5075
2300000,2,2,1035
420000,1,1,2184.207862
1459000,5,4,3500
1150000,2,2,2184.207862
299000,2,1,2184.207862
499000,1,1,2184.207862
510000,2,2,972
825000,2,2,1001
1150000,3,2,1352
6895000,2,2,2114
165000,1,1,750
874900,3,4,1500
1499999,8,6,2184.207862
495000,2,2,1100
245000,1,1,863
565000,1,1,804
1950000,3,2,1265
699000,2,3,2184.207862
1200000,1,1,1120
1425000,5,4,2184.207862
1595000,9,6,4420
1495000,3,6,5148
2375000,4,4,2184.207862
1425000,5,4,2184.207862
1248000,4,2,2450
1499999,8,6,2184.207862
495000,2,2,1100
565000,1,1,804
165000,1,1,750
399000,1,1,675
4895000,4,2,3594
12500000,5,2.3738608579684373,2184.207862
475000,3,1,2184.207862
11175000,4,6,3841
1295000,1,1,2184.207862
825000,2,2,2184.207862
1849000,6,3,3001
699000,1,1,700
420000,1,1,2184.207862
320000,2,1,802
525000,1,1,2184.207862
1100000,3,2.3738608579684373,2184.207862
650000,2,2,2184.207862
1650000,1,1,2184.207862
1425000,2,2,2184.207862
418000,1,1,684
1399000,8,6,3448
339000,2,1,700
599900,6,4,2184.207862
400000,1,1,2184.207862
699000,3,1,4000
1325000,2,2,2184.207862
1750000,6,3,3364
2100000,3,3,2000
205900,1,1,750
265000,1,1,765
169999,1,1,2184.207862
775000,3,1,1696
685000,4,2,2269
699000,1,1,700
420000,1,1,2184.207862
1245000,7,6,2184.207862
795000,1,1,2184.207862
445000,3,1,402
399000,2,1,960
1990000,6,5,2150
529000,2,1,2184.207862
7500000,6,6,4200
595000,1,1,2184.207862
525000,3,2,2184.207862
479000,2,1,1100
4995000,4,4,5500
460000,2,1,2184.207862
1200000,4,2,2184.207862
5950000,2,2,1853
599000,1,1,626
350000,3,1,2184.207862
420000,1,1,668
2400000,3,2.3738608579684373,3248
2199000,2,2,1770
595000,1,1,700
249000,2,1,1000
11000000,4,4,3452
585000,1,1,2184.207862
1180000,8,4,3321
115000,3,1,550
779000,1,1,638
1850000,12,7,4719
9975000,3,3,2241
925000,3,2,1875
360000,1,1,2184.207862
685000,4,2,2269
2750000,2,2,2184.207862
1450000,4,2,2184.207862
3400000,5,4,4852
329000,2,1,2184.207862
699000,3,2,1008
1075000,7,3,2184.207862
790000,4,3,1784
2199000,2,2,1770
11000000,4,4,3452
585000,1,1,2184.207862
7750000,5,6,3701
19995000,6,8,8757
3375000,3,3,2184.207862
1175000,3,2.3738608579684373,2184.207862
3150000,4,3,2184.207862
15000000,4,6,2184.207862
3150000,4,4,2184.207862
825000,2,1,2184.207862
899000,2,2,1056
795000,1,1,860
275000,1,1,880
775000,6,2,2910
2150000,2,2,2184.207862
899000,3,1,2184.207862
699000,5,4,1838
904000,4,3,2184.207862
669000,3,1,2184.207862
279000,1,1,2184.207862
330000,1,1,656
1175000,3,2.3738608579684373,2184.207862
399000,3,1,2184.207862
740000,2,1,2184.207862
590000,5,3,1152
775000,6,2,2910
1250000,3,2,2049
975000,2,2,1270
849000,3,2,2184.207862
1699000,3,2,2200
1195000,2,2,2184.207862
190000,3,1,500
405000,3,1,550
169500,1,1,2184.207862
738280,3,2.3738608579684373,1302
950000,5,2,1660
800000,3,1,916
359000,2,1,920
1950000,2,3,2184.207862
999000,7,4,2184.207862
1950000,2,2,960
649000,1,1,2184.207862
1175000,4,2,2184.207862
799000,4,2,2184.207862
2950000,3,2,1709
358000,3,1,2184.207862
189999,1,1,2184.207862
760000,1,1,700
675999,3,2,2070
380000,3,1,393
380000,3,1,393
800000,3,1,916
379000,2,1,2184.207862
995000,2,2,2184.207862
649000,3,2,1150
475000,1,1,739
450000,2,1,2184.207862
7250000,1,2.3738608579684373,4930
1799000,11,6,5031
1500000,8,5,2184.207862
3995000,3,4,2456
2299000,7,6,2184.207862
210000,1,1,850
3200000,3,4,1825
579000,3,2,1200
1175000,3,2.3738608579684373,2184.207862
648888,2,2,950
989000,7,5,3978
995000,1,1,2184.207862
154900,1,1,700
399000,1,1,577
589000,3,1,415
565000,2,2,1238
760000,2,2.3738608579684373,2337
3795000,3,3,2250
199999,3,1,471
2500000,3,2,3200
749999,3,2,2184.207862
1595000,2,2,2184.207862
258000,3,1,500
685000,3,2,1280
599000,5,2,2184.207862
3250000,3,2,2292
245000,1,1,800
729000,3,2,1400
779000,3,2,1557
1090000,3,3,1295
365000,2,1,925
1099000,1,1,715
12495000,4,4,6310
1990000,2,2,1309
1200000,6,4,2808
473000,2,1,1000
2348000,3,4,2184.207862
25000000,5,6,4089
995000,1,1,2184.207862
850000,8,3,1976
2950000,4,4,2184.207862
133000,1,1,630
1548000,9,4,4539
468000,3,1,2184.207862
850000,5,3,3024
995000,6,3,2125
2348000,3,4,2184.207862
1850000,3,2,2184.207862
25000000,5,6,4089
2800000,2,1,1800
4995000,3,2,2803
398800,1,1,2184.207862
142500,3,1,2184.207862
2570000,5,2,2000
225000,1,1,900
345000,1,1,900
875000,5,2,1974
1188000,7,2,2184.207862
694000,2,1,2184.207862
495000,1,1,2184.207862
649000,1,1,687
659000,2,1,714
429000,2,1,850
959000,2,2,1719
1299999,12,6,4125
368000,3,1,2184.207862
758800,3,2,1633
1795000,2,2,1245
21500000,5,2.3738608579684373,4179
1595000,5,3,2184.207862
6500000,7,5,2184.207862
1089000,4,3,2184.207862
735000,1,1,2184.207862
559900,2,1,1217
350000,1,1,2184.207862
780000,3,3,1236
173000,3,1,500
995000,4,2,2200
775000,4,2,2184.207862
1649000,1,1,800
1290000,5,3,2184.207862
575000,3,1,1390
1499000,7,6,2184.207862
800000,2,1,1200
750000,1,1,2184.207862
1750000,2,2,1320
2750000,2,2,1488
698000,1,1,2184.207862
425000,1,1,2184.207862
26000000,5,6,4859
3999999,2,2,1997
2295000,3,3,1615
689900,3,4,2448
3850000,4,4,4374
243000,2,1,965
1995000,4,2,2184.207862
250000,3,1,2184.207862
845000,4,2,2184.207862
915000,8,3,1896
599888,1,1,826
325000,2,1,2184.207862
999000,4,2,2184.207862
688000,3,2,982
950000,3,2,1308
249000,1,1,750
465000,1,1,2184.207862
2499000,7,8,3700
409000,1,1,559
630000,2,2,750
2499000,7,8,3700
874000,2,2,915
4995000,4,4,2184.207862
875000,2,2,2184.207862
975000,2,2,2184.207862
5975000,12,4,2184.207862
475000,3,1,2184.207862
975000,1,1,2184.207862
1548000,9,4,2184.207862
175000,1,1,627
3000000,1,2,1600
2400000,1,2,1427
14995000,5,2.3738608579684373,6000
988000,4,4,2184.207862
299999,1,1,850
120000,2,1,1100
1995000,3,2,1376
1300000,3,2.3738608579684373,2184.207862
1400000,3,2,1625
1080000,1,2.3738608579684373,941
1175000,3,2.3738608579684373,2184.207862
670000,1,1,2184.207862
75000,3,2.3738608579684373,2184.207862
1499000,5,4,3200
1200000,4,2,2173
3299000,5,3,2184.207862
2500000,7,4,2660
799000,3,2,2184.207862
715000,4,2,1866
925000,2,2,1033
750000,5,3,3327
2795000,2,2,1372
1560000,5,2,2184.207862
4650000,3,3,2184.207862
1100000,8,3,3312
780000,3,2,1900
1199000,2,2,1000
2850000,3,2,1912
680000,3,2.3738608579684373,2375
530000,1,1,2184.207862
595000,1,1,2184.207862
475000,2,1,2184.207862
2700000,16,8,8000
900000,8,5,2028
1049000,3,1,1683
995000,7,5,2184.207862
245000,1,1,550
695000,2,2,1080
436000,2,1,912
555000,2,1,2184.207862
1250000,11,6,2184.207862
4950000,2,2,2184.207862
928000,3,4,1640
725000,3,2,2184.207862
938000,2,2,1700
199000,1,1,550
854000,6,2,2184.207862
1439000,4,2,2184.207862
389000,1,1,2184.207862
475000,2,1,975
815000,2,2,1000
474000,2,1,750
2350000,2,2,1572
1325000,2,2,1250
6600000,8,5,5110
590000,2,1,800
695000,2,2,1080
610000,1,1,673
1238000,3,2,1550
789000,4,2,2184.207862
699888,3,2,1870
854000,6,2,2184.207862
1299000,1,2,1066
632000,4,2,1496
499000,2,1,2184.207862
632000,4,2,1496
895000,2,1,2184.207862
800000,2,1,850
725000,1,1,696
349500,1,1,900
625000,2,1,2184.207862
1090000,5,3,2184.207862
1348000,6,3,2184.207862
2975000,3,2,2184.207862
280000,1,1,2184.207862
259000,1,1,2184.207862
550000,3,1,446
12495000,4,3,2184.207862
4800000,5,6,2184.207862
398000,3,1,1000
329000,2,1,850
385000,1,1,2184.207862
1325000,9,3,2184.207862
968000,3,2,2845
350000,1,1,2184.207862
2750000,3,4,2900
498000,1,1,785
1675000,5,2,2100
525000,3,1,2184.207862
280000,1,1,850
849000,4,2,2184.207862
1250000,1,1,855
359999,3,2,2184.207862
229000,1,1,2184.207862
1002500,3,2.3738608579684373,2184.207862
3995000,3,2,2184.207862
1499000,6,4,3450
2649000,3,3,1699
385000,2,1,919
695000,1,1,2184.207862
1799000,7,2,4140
585000,3,2.3738608579684373,2184.207862
1688000,4,3,2880
359999,3,2,2184.207862
179000,1,1,600
229000,1,1,2184.207862
2100000,3,3,1638
615000,3,2.3738608579684373,1664
323000,1,1,800
880000,1,1,713
675000,3,2.3738608579684373,2184.207862
1500000,2,2,1334
425000,3,1,2184.207862
2175000,4,4,2184.207862
1296000,2,2,1200
3395000,4,3,3111
450000,2,1,1100
649000,3,2,1770
1295000,2,2,2000
1775000,2,2,2184.207862
265000,2,1,900
3595000,2,2,2184.207862
769000,2,2,2184.207862
1350000,9,3,3318
797777,4,2,2184.207862
4650000,6,2.3738608579684373,4734
680000,4,2,1536
549000,4,2,2184.207862
13650000,5,2.3738608579684373,2184.207862
749000,3,2,1400
398000,3,1,900
680000,2,2,847
499000,2,1,2184.207862
2250000,4,2,1360
550000,3,2,1520
4995000,6,2.3738608579684373,7868
2650000,5,2,2500
7188000,3,3,4108
1500000,14,7,6375
999000,1,1,2184.207862
799000,2,2,868
699000,1,1,2184.207862
940000,2,1,2184.207862
3460000,2,2,2484
1395000,2,2,2184.207862
629000,3,2,1575
2850000,4,2.3738608579684373,1725
999000,1,1,2184.207862
1500000,14,7,6375
940000,2,1,2184.207862
2995000,3,4,2184.207862
2750000,2,2,2184.207862
1100000,9,3,3944
1395000,2,2,2184.207862
599000,3,3,1392
1395000,2,2,2184.207862
1049000,6,2,2184.207862
4250000,2,2,1778
925000,3,2,1700
1695000,2,2,1035
599000,1,1,958
1250000,2,2,1350
610000,3,2.3738608579684373,923
2299000,8,5,2700
1350000,3,2.3738608579684373,2184.207862
2395000,4,4,3600
3750000,13,8,2184.207862
1080000,2,2,1545
450000,2,1,2184.207862
2250000,10,2.3738608579684373,5200
588888,3,2,1150
279000,2,1,2184.207862
1199000,2,1,1080
1390000,3,2,1276
1150000,6,3,2400
6350000,4,4,2184.207862
650000,2,2,1013
599999,3,2,1340
395000,2,1,950
299000,1,1,700
549000,2,2,1113
1350000,2,2,1066
499000,1,1,571
1351242,2,2,1026
249000,2,1,830
479000,1,2,1096
1899000,3,2,1757
275000,1,1,694
2150000,2,2,1711
1999000,3,3,1950
1588000,5,2.3738608579684373,2580
3200000,7,4,2976
1999000,2,2,2184.207862
1745000,2,2,1574
1488000,3,2,2886
1494000,1,2,1444
1108900,6,2,2664
3200000,3,4,3040
650000,3,2,1110
2050000,12,8,8049
1998000,19,8,5890
1250000,5,4,2755
749000,2,1,1000
235000,3,1,301
1215000,13,7,5250
399000,1,1,2184.207862
2465000,2,2,1400
1200000,2,2,2184.207862
439000,3,1,475
975000,2,2,930
1499000,6,4,2184.207862
650000,3,1,1050
2550000,8,4,3900
3200000,6,5,5000
1999999,4,4,2743
460000,1,1,518
1395000,2,2,1003
290000,1,1,2184.207862
1990000,6,5,2100
2980000,6,3,3210
3498000,2,2,2046
2595000,7,6,4950
599889,2,2,2184.207862
3995000,2,2,1283
589000,3,2.3738608579684373,1560
1139000,3,2,1800
4500000,3,5,4725
2695000,2,2,1927
125000,1,1,728
625000,1,1,692
775000,4,3,2184.207862
635000,1,1,2184.207862
2375000,9,5,4164
545000,1,1,1050
599000,1,1,935
538000,2,2,1200
342990,2,1,900
1500000,2,2,1600
939000,3,2,1700
3150000,4,3,2263
1750000,6,3,2146
360000,3,1,2184.207862
720000,3,3,2200
1199999,5,3,1728
710000,3,2.3738608579684373,1400
200000,1,1,700
699000,2,2,1400
1199999,5,3,1728
939000,3,2,1700
3000000,24,16,12720
559000,3,2,1200
1050000,5,4,2552
2649000,3,3,1500
614000,1,1,2184.207862
925000,2,2,787
800000,3,2,2184.207862
559000,1,1,579
999999,1,2,807
269000,1,1,700
838000,2,2,1054
2350000,15,10,8460
220000,1,1,792
729000,1,1,550
2045000,3,2,1039
749000,2,2,1258
189000,1,1,2184.207862
399000,1,1,775
250000,1,1,800
3695000,2,2,1978
680000,3,2,2240
1195000,14,6,5100
2045000,3,2,1039
1599999,8,4,2184.207862
495000,2,1,900
314000,1,1,875
165000,1,1,2184.207862
950000,2,2,1033
975000,3,2,2184.207862
449000,1,2,1074
2995000,7,2.3738608579684373,4100
325000,1,1,775
1599000,2,2,1094
649000,3,2,2000
1850000,1,1,703
1395000,1,2,1220
1080000,1,1,2184.207862
309000,1,1,2184.207862
1499000,8,3,2636
179000,1,1,2184.207862
595000,3,1,2184.207862
849000,3,3,1656
2780000,14,9,2184.207862
759000,2,2,1230
549999,3,2.3738608579684373,1652
1750000,2,2,2184.207862
4995000,3,4,2184
1400000,12,4,2184.207862
725000,3,1,2184.207862
249000,2,1,1000
245000,2,1,2184.207862
1500000,1,2,1218
695000,2,1,959
975000,3,2,2184.207862
325000,1,1,775
15500000,5,6,4134
649000,3,2,2000
1995000,2,2,1700
655000,3,2,2184.207862
759000,2,2,1230
1799000,6,4,3300
3250000,2,2,1509
750000,1,1,750
1495000,5,3,2184.207862
658000,1,1,2184.207862
395000,2,1,2184.207862
1999000,4,2,2487
3950000,3,2,2184.207862
4395000,5,5,3498
368888,2,1,540
285000,1,1,2184.207862
1290000,6,5,2340
11250000,5,6,4357
458000,2,2,2184.207862
438000,2,1,2184.207862
949900,3,2,1940
599000,3,2,1232
7500000,4,4,2811
289000,1,1,2184.207862
635000,3,1,500
1680000,5,2,1584
1075000,5,2,2184.207862
580000,2,1,667
838000,4,4,2780
8575000,2,2,1830
2500000,3,4,2184.207862
200000,3,2.3738608579684373,2184.207862
2595000,3,4,2184.207862
619000,2,2,804
1200000,3,1,500
8250000,2,3,3000
1150000,3,2,1600
375000,1,1,387
2488000,2,2,1483
625000,1,1,2184.207862
1510000,5,3,2184.207862
4500000,2,2,2184.207862
935000,1,1,713
604200,5,3,2000
375000,1,1,2184.207862
339000,1,1,2184.207862
1149000,3,1,2184.207862
5200000,3,4,3400
950000,3,2.3738608579684373,2500
329000,2,1,950
279000,2,1,2184.207862
2495000,3,3,2500
19995000,7,8,8900
595000,2,2,1075
850000,3,2,1696
849990,5,3,2184.207862
799000,3,2,1184
550000,1,1,2184.207862
3200000,3,2.3738608579684373,17000
639000,3,1,1100
849990,5,3,2184.207862
2199999,4,2,2848
950000,9,7,3316
850000,3,2,1696
1099500,2,1,2184.207862
2495000,2,2,2184.207862
1500000,3,1,2184.207862
720000,2,1,970
4780000,2,2,1882
760000,1,1,700
2350000,2,2,1628
339999,1,1,825
220000,1,1,900
499000,1,1,750
445000,3,1,550
299000,1,1,700
4075000,3,3,2150
580000,2,2,950
299900,1,1,2184.207862
995000,2,2,1015
825000,6,2,2444
1525000,2,2,1329
222888,2,1,2184.207862
1995000,3,3,1800
217000,1,1,700
468000,1,1,500
1739888,8,3,3375
650000,5,2,1951
1690000,10,4,2958
2100000,3,8,7984
7450000,3,2,5500
295000,1,1,2184.207862
450000,1,1,1115
995000,1,1,2184.207862
629000,3,2,1216
235000,1,1,660
485000,3,1,525
1588000,2,2,1108
2695000,2,2,1750
585000,2,2,988
1598000,8,5,2184.207862
848880,1,1,713
268000,1,1,750
3700000,3,3,1756
1125000,1,1,743
329000,2,2,1200
799000,3,2,2184.207862
1380000,4,2,2520
990000,2,2,2184.207862
2499000,18,12,2520
2395000,4,3,2155
600000,2,2,2184.207862
745000,3,2,2184.207862
8525000,4,4,2863
1229000,6,5,2816
799000,1,1,950
625000,4,2,1650
1225000,4,4,1821
299000,1,1,2184.207862
240000,1,1,800
165000,1,1,750
1285000,4,2,2184.207862
765000,1,2,1000
309000,2,1,862
1250000,6,3,3496
2099000,5,4,3200
560000,1,1,2184.207862
3795000,3,3,1981
1229000,6,5,2816
269500,2,1,2184.207862
8525000,4,4,2863
3275000,3,3,2184.207862
3795000,3,3,2184.207862
4150000,5,4,2184.207862
285000,1,1,2184.207862
1249949,4,4,2720
649999,5,3,2052
780000,3,1,2184.207862
1075000,2,2,1144
345000,2,1,2184.207862
4150000,5,4,2184.207862
1075000,2,2,1144
345000,2,1,2184.207862
365000,2,1,2184.207862
750000,1,1,592
1850000,2,2,1322
1288000,3,2.3738608579684373,1692
5250000,3,3,2950
769000,4,3,2184.207862
925000,3,2,2184.207862
500000,1,1,2184.207862
625000,1,1,2184.207862
1375000,8,3,3039
270000,2,1,700
1273000,3,3,2184.207862
15000000,6,8,2184.207862
499000,1,1,2184.207862
3585000,3,3,2237
749999,9,3,2184.207862
499000,3,2,1024
595000,1,1,556
5000000,3,3,1845
1495000,6,2,2184.207862
2995000,2,2,1784
469900,3,2,1200
1995000,2,2,2184.207862
159999,1,1,650
758000,4,2,1216
599999,2,2,1048
749000,1,1,2184.207862
2100000,8,4,3750
32000000,4,6,2184.207862
620000,3,2,1280
849000,3,2,1890
469900,3,2,1200
1995000,2,2,2184.207862
3250000,3,3,2610
338000,2,1,2184.207862
3400000,3,8,2184.207862
1575000,2,2,1157
259000,1,1,570
2300000,6,4,3850
975000,2,1,2184.207862
879000,4,3,2184.207862
950000,2,1,775
749999,3,3,1602
639000,3,1,1050
2300000,3,3,1700
289000,1,1,2184.207862
1698888,10,6,3025
1180000,4,3,1528
6750000,2,2,2320
499000,3,2,1890
799000,1,1,2184.207862
600000,1,1,750
699000,4,2,2184.207862
1578000,5,3,2184.207862
849000,4,3,2184.207862
4275000,2,2,2184.207862
1550000,1,1,2184.207862
489000,7,3,2500
499000,3,2,1890
799000,1,1,2184.207862
600000,1,1,750
6700000,3,3,2184.207862
319000,1,1,750
10750000,10,10,6532
520000,1,1,730
715000,1,1,2184.207862
689000,1,1,1000
5750000,3,3,3700
885000,1,1,2184.207862
899000,4,2,1400
1250000,2,3,2184.207862
580000,1,2.3738608579684373,2184.207862
1825000,3,2,1500
249000,1,1,700
1175000,7,2.3738608579684373,2184.207862
232000,1,1,750
1100000,2,1,988
1695000,6,4,2184.207862
300000,2,1,2184.207862
4999000,2,2,1666
1690000,7,7,4600
849999,4,2,2217
1695000,3,2,1827
3900000,4,4,2184.207862
669000,2,1,2675
1900000,14,6,2184.207862
350000,3,1,2184.207862
875000,1,1,2184.207862
489000,3,1,2184.207862
2800000,3,2,1687
949000,2,1,2184.207862
675000,3,2.3738608579684373,2184.207862
459000,1,1,548
899000,2,1,2184.207862
13650000,6,2,6800
21000000,5,2.3738608579684373,2184.207862
15900000,4,4,3698
4995000,3,4,1960
2250000,3,1,1710
989000,3,1,930
309999,1,1,650
4880000,3,3,2130
600000,1,1,830
5400000,3,4,2515
265000,1,1,2184.207862
240000,1,1,750
1790000,4,5,2736
225000,1,1,622
1299000,6,2.3738608579684373,3733
1625000,1,2,995
420000,3,1,2184.207862
385000,2,1,910
2720000,8,4,2184.207862
1396000,4,4,2444
1195000,3,3,2400
620000,3,1,2184.207862
300000,3,1,2184.207862
539000,1,1,2184.207862
599000,1,2,1025
5200000,2,3,1394
650000,1,1,2184.207862
5600000,5,4,3200
700000,1,1,500
469000,3,2,1352
1950000,2,2,2184.207862
729888,2,2,1600
2225000,7,5,2184.207862
890000,6,5,2184.207862
949000,4,2,2172
650000,3,2,1500
16500000,5,6,5129
579999,3,2,1152
1499000,3,2.3738608579684373,2184.207862
535000,3,2,1350
1250000,2,2,1500
1388000,4,2,2520
845000,1,1,2184.207862
550000,1,1,712
2599000,3,6,4662
498000,2,2,2184.207862
840000,3,2,1675
1250000,2,2,1500
845000,1,1,2184.207862
890000,6,5,2184.207862
949000,4,2,2172
2800000,2,2,2184.207862
699000,1,1,2184.207862
225000,3,1,2184.207862
4995000,3,4,2184.207862
2800000,3,3,3341
4100000,5,3,2184.207862
725000,2,2,800
349999,2,1,873
280000,2,1,1050
689000,4,2,2184.207862
595000,2,2,739
3200000,6,2.3738608579684373,4360
15990000,8,8,6000
2350000,2,2,1428
369000,1,1,2184.207862
705000,1,1,631
599999,3,2,1800
488888,2,2,2184.207862
600000,2,2,2184.207862
1300000,2,2,1125
925000,4,4,1672
1675000,2,2,1294
499998,3,3,2184.207862
1395000,2,2,1065
1450000,1,2,1100
1488000,5,3,1920
439000,3,1,2184.207862
674999,3,2,1310
3950000,3,2,2184.207862
925000,4,4,1672
329000,1,1,681
1300000,2,2,1125
685000,3,2,1100
589000,3,2,1785
599000,3,1,2184.207862
1325000,4,2,2184.207862
2495000,1,2,1218
1299999,6,2.3738608579684373,2068
1050000,6,4,2134
799000,3,1,2184.207862
31500000,3,2.3738608579684373,65535
399000,1,2,1341
399000,1,1,771
1095000,2,2,1200
14950000,4,4,4017
1195000,1,1,600
300000,3,1,2184.207862
565000,1,1,2184.207862
649000,3,2.3738608579684373,2184.207862
815000,3,2,1039
1250000,5,5,2184.207862
3900000,2,2,1700
795000,2,1,759
970000,4,2,2185
478000,1,1,750
999000,8,3,3786
2499000,2,2,1471
460000,3,1,426
669000,3,2,2115
6900000,3,4,2184.207862
499000,2,1,992
1250000,2,2,2184.207862
1000000,8,3,2184.207862
534900,1,1,654
1175000,6,3,2184.207862
865000,5,3,1720
1249000,4,2,1605
1500000,3,2,2184.207862
10750000,8,9,7327
495000,2,2,800
249000,3,1,2184.207862
319000,1,1,2184.207862
338000,1,1,800
1095000,3,2,2184.207862
625000,1,1,2184.207862
1650000,2,2,1168
1575000,1,2,1494
459000,3,1,489
6300000,2,2,2184.207862
375000,2,1,2184.207862
749000,2,1,2184.207862
410000,2,1,2184.207862
8100000,5,4,4000
2200000,6,4,3240
399000,1,1,681
549000,6,4,2184.207862
625000,2,1,1025
700000,2,2,1110
495000,1,1,2184.207862
1399995,6,5,2184.207862
375000,1,1,920
270000,1,1,2184.207862
389990,2,1,886
1700000,3,2.3738608579684373,2484
700000,4,2,1890
2695000,4,2,2184.207862
499000,3,2,1332
375000,3,1,500
8950000,3,4,2367
559000,2,1,2184.207862
3995000,3,3,1856
695000,2,2,1800
715000,4,2,2052
929888,3,2,1070
948000,3,2,1368
999000,4,2,2184.207862
2499000,12,6,2184.207862
1025000,7,2,2400
4195000,6,17,12733
167999,1,1,2184.207862
250000,3,1,246
1345000,1,2,1010
634999,4,2,1732
1675000,2,2,1150
410000,1,1,2184.207862
3550000,4,4,2120
900000,1,1,2184.207862
5500000,4,4,2670
600000,6,2,1634
2599000,8,2.3738608579684373,3120
288000,1,1,2184.207862
2750000,2,2,1856
750000,2,1,920
2150000,3,2,1800
3995000,1,2,1560
1398000,4,2.3738608579684373,2184.207862
849000,2,2,937
995000,1,1,971
899000,2,1,940
519000,2,1,1100
519000,2,1,1100
995000,1,1,971
659000,1,1,860
15000000,2,2,2625
1080000,5,2,2570
599000,1,1,578
1195000,1,2,1330
1059000,2,2,2184.207862
1200000,9,2.3738608579684373,2184.207862
24500000,4,6,5427
490000,1,1,730
580000,1,1,712
465000,3,2,1365
499500,3,1,2184.207862
225000,3,2.3738608579684373,2184.207862
7995000,4,4,2697
529000,3,1,367
378023,3,1,2184.207862
309000,2,1,2184.207862
295500,1,1,2184.207862
21000000,3,2.3738608579684373,2184.207862
749000,3,2,1080
1125000,3,1,2184.207862
795000,3,1,2184.207862
872500,1,1,2184.207862
654250,2,1,702
749000,3,2.3738608579684373,2002
699000,5,2.3738608579684373,2090
1350000,1,2,822
995000,1,1,971
460000,2,1,2184.207862
899000,2,1,940
10500000,7,10,7040
21000000,3,2.3738608579684373,2184.207862
1125000,3,1,2184.207862
829999,3,2.3738608579684373,1380
1950000,2,2,1350
740000,2,2,800
654250,2,1,702
795000,3,1,2184.207862
872500,1,1,2184.207862
518000,1,1,2184.207862
500000,1,1,2184.207862
1175000,3,1,1500
275000,2,1,815
550000,3,1,2184.207862
2500000,3,2.3738608579684373,4100
2000000,8,2.3738608579684373,2184.207862
975000,3,2,1400
279000,1,1,800
1058000,3,2,2184.207862
189000,3,1,300
3450000,3,4,1965
550000,2,2,721
1499000,5,2,1520
1299999,4,2,2184.207862
219000,1,1,2184.207862
2600000,3,2,1729
825900,3,2,1923
370000,1,1,680
569000,2,1,840
890000,4,3,2184.207862
749000,3,2.3738608579684373,2002
555000,3,2.3738608579684373,2184.207862
799000,3,2,2184.207862
2300000,3,3,2355
799000,3,2,1989
2000000,8,2.3738608579684373,2184.207862
2500000,2,2,1111
2600000,3,2,1729
799000,6,2.3738608579684373,2000
349000,2,1,2184.207862
1299999,6,5,3608
1380000,12,3,2681
499000,3,1,472
